"dateTime","date","Temperature","Humidity","Dew.Point","Wind.Speed","T.MIN-01","T.MIN-02","T.MIN-03","T.MIN-05","T.MIN-06","T.MIN-07","T.MIN-08","T.MIN-09","T.MIN-10","T.Mintaro_at_met_station"
2017-08-07 00:50:00,"20170807",6.154,96.3,5.6,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 01:00:00,"20170807",6.083,95.7,5.4,8.7,NA,5.1662,5.4386,5.3996,NA,5.2915,5.3178,5.0764,5.2541,5.2703
2017-08-07 01:10:00,"20170807",5.906,96.3,5.4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 01:20:00,"20170807",5.892,95.4,5.2,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 01:30:00,"20170807",5.798,96,5.2,5.2,NA,5.0406,5.1872,5.0858,NA,5.2287,NA,5.1393,5.2541,4.9568
2017-08-07 01:40:00,"20170807",5.668,96,5.1,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 01:50:00,"20170807",5.659,96,5.1,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 02:00:00,"20170807",5.663,95.7,5,4.4,NA,4.5383,4.433,4.6464,NA,4.6008,4.5023,4.4476,4.3754,4.8314
2017-08-07 02:10:00,"20170807",5.617,95.1,4.9,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 02:20:00,"20170807",5.546,95.7,4.9,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 02:30:00,"20170807",5.589,95.4,4.9,4,NA,4.9778,4.9987,5.3996,NA,5.0403,NA,5.0764,5.3169,4.9568
2017-08-07 02:40:00,"20170807",5.893,93.8,5,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 02:50:00,"20170807",6.061,95.1,5.3,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 03:00:00,"20170807",6.27,93.8,5.4,8.3,NA,5.5429,5.8157,5.9017,NA,5.5426,5.6315,5.5165,5.8816,5.6465
2017-08-07 03:10:00,"20170807",6.427,94.7,5.6,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 03:20:00,"20170807",6.272,95.4,5.6,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 03:30:00,"20170807",6.246,95.7,5.6,7.9,NA,5.2917,5.3129,5.4624,NA,5.2287,NA,5.0764,5.2541,5.3957
2017-08-07 03:40:00,"20170807",6.131,96,5.5,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 03:50:00,"20170807",6.026,95.4,5.3,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 04:00:00,"20170807",5.819,96.3,5.3,3.6,NA,4.7267,4.9358,5.1485,NA,5.1659,5.0042,4.8878,4.9403,4.7687
2017-08-07 04:10:00,"20170807",5.742,96.6,5.2,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 04:20:00,"20170807",5.657,97.8,5.3,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 04:30:00,"20170807",5.634,98.7,5.4,2.4,NA,4.9778,5.3758,5.6506,NA,5.2287,NA,5.1393,5.3169,5.2076
2017-08-07 04:40:00,"20170807",6.214,97.8,5.9,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 04:50:00,"20170807",6.675,99,6.5,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 05:00:00,"20170807",7.041,99,6.9,10.3,NA,7.0492,7.135,7.0312,NA,7.049,7.0113,6.8365,7.011,7.0257
2017-08-07 05:10:00,"20170807",7.181,99.3,7.1,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 05:20:00,"20170807",7.294,99.3,7.2,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 05:30:00,"20170807",7.402,98.4,7.2,11.9,NA,7.363,7.3235,7.3449,NA,7.3627,NA,7.2763,7.3874,7.2764
2017-08-07 05:40:00,"20170807",7.417,97.5,7,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 05:50:00,"20170807",7.436,97.2,7,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 06:00:00,"20170807",7.432,96.6,6.9,11.1,NA,7.1747,7.1978,7.2821,NA,7.3,7.1994,7.2135,7.2619,7.2138
2017-08-07 06:10:00,"20170807",7.417,96,6.8,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 06:20:00,"20170807",7.383,94.7,6.6,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 06:30:00,"20170807",7.367,95.4,6.7,11.1,NA,7.0492,7.0722,7.2821,NA,7.1117,NA,7.1507,7.1992,7.0884
2017-08-07 06:40:00,"20170807",7.355,96.6,6.8,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 06:50:00,"20170807",7.327,97.5,7,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 07:00:00,"20170807",7.347,97.8,7,12.7,NA,7.1747,7.2607,7.2194,NA,7.3,7.1994,7.2135,7.1992,7.2764
2017-08-07 07:10:00,"20170807",7.271,97.5,6.9,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 07:20:00,"20170807",7.242,96.9,6.8,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 07:30:00,"20170807",7.233,96.6,6.7,9.5,NA,6.9237,6.9466,6.8429,NA,6.9862,NA,6.8993,6.8855,6.963
2017-08-07 07:40:00,"20170807",7.111,96,6.5,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 07:50:00,"20170807",7.063,96.9,6.6,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 08:00:00,"20170807",7.087,96.9,6.6,9.1,NA,6.9237,7.0094,7.0312,NA,6.9862,7.074,6.9621,6.9483,6.963
2017-08-07 08:10:00,"20170807",7.158,97.5,6.8,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 08:20:00,"20170807",7.162,97.8,6.8,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 08:30:00,"20170807",7.213,96.6,6.7,7.5,NA,7.1747,7.1978,7.0939,NA,7.3,NA,7.2763,7.2619,7.2138
2017-08-07 08:40:00,"20170807",7.088,95.7,6.4,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 08:50:00,"20170807",7.594,94.1,6.7,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 09:00:00,"20170807",7.606,93.5,6.6,11.5,NA,7.6767,7.8259,7.784,NA,7.8647,7.8264,7.8418,7.6383,7.7779
2017-08-07 09:10:00,"20170807",7.597,94.7,6.8,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 09:20:00,"20170807",7.957,95.1,7.2,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 09:30:00,"20170807",7.936,95.4,7.2,12.3,NA,8.1159,8.2655,8.4113,NA,8.3667,NA,8.3444,8.1401,8.4046
2017-08-07 09:40:00,"20170807",8.002,96.6,7.5,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 09:50:00,"20170807",8.091,95.7,7.4,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 10:00:00,"20170807",8.198,96.3,7.6,14.7,NA,8.6806,8.8307,8.8503,NA,8.994,8.7669,8.7213,8.7046,8.6553
2017-08-07 10:10:00,"20170807",8.545,96.3,8,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 10:20:00,"20170807",8.685,96.6,8.2,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 10:30:00,"20170807",8.963,95.1,8.2,9.9,NA,10.0604,9.9606,9.4148,NA,10.3738,NA,9.9145,10.0214,9.9085
2017-08-07 10:40:00,"20170807",8.806,96.6,8.3,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 10:50:00,"20170807",8.755,98.1,8.5,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 11:00:00,"20170807",8.85,98.7,8.7,9.9,NA,9.0569,8.9562,9.1639,NA,9.2449,9.0176,8.8469,9.0808,8.9059
2017-08-07 11:10:00,"20170807",9.005,95.1,8.3,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 11:20:00,"20170807",9.307,93.2,8.3,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 11:30:00,"20170807",9.767,93.2,8.7,16.7,NA,10.8756,10.1489,9.8537,NA,11.6278,NA,10.0401,10.7737,9.4699
2017-08-07 11:40:00,"20170807",9.645,94.7,8.8,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 11:50:00,"20170807",9.554,94.4,8.7,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 12:00:00,"20170807",10.161,91.7,8.9,13.1,NA,10.6875,10.651,11.2957,NA,11.4397,10.7099,10.4168,10.899,10.4724
2017-08-07 12:10:00,"20170807",10.365,89.3,8.7,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 12:20:00,"20170807",10.637,87.2,8.6,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 12:30:00,"20170807",10.418,86.6,8.3,16.3,NA,10.8756,10.902,10.418,NA,11.377,NA,11.2329,11.0871,10.535
2017-08-07 12:40:00,"20170807",10.717,85.2,8.3,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 12:50:00,"20170807",11.095,85.4,8.7,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 13:00:00,"20170807",11.545,84.6,9,13.1,NA,12.1922,12.9095,12.3612,NA,14.5106,14.3433,14.8089,15.0971,12.2263
2017-08-07 13:10:00,"20170807",11.035,86.9,8.9,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 13:20:00,"20170807",10.895,85.4,8.5,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 13:30:00,"20170807",11.794,84.9,9.3,13.9,NA,13.3203,14.2264,13.8651,NA,15.1997,NA,13.8681,14.6587,15.7327
2017-08-07 13:40:00,"20170807",11.949,85.7,9.6,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 13:50:00,"20170807",11.361,82.5,8.5,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 14:00:00,"20170807",12.212,78.8,8.6,17.4,NA,14.0096,14.4144,13.4892,NA,14.9492,13.9049,14.3072,13.907,15.1067
2017-08-07 14:10:00,"20170807",11.963,76.7,8,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 14:20:00,"20170807",12.626,75.3,8.4,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 14:30:00,"20170807",12.324,75,8,18.6,NA,14.4481,14.5398,13.0506,NA,15.8887,NA,14.1817,15.4102,14.2928
2017-08-07 14:40:00,"20170807",11.908,82.3,9,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 14:50:00,"20170807",11.739,80.2,8.4,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 15:00:00,"20170807",11.575,76.7,7.6,16.7,NA,13.0696,13.1604,14.053,NA,12.5681,12.9654,12.739,12.4659,12.9152
2017-08-07 15:10:00,"20170807",11.987,79.4,8.5,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 15:20:00,"20170807",11.886,79.1,8.4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 15:30:00,"20170807",11.76,79.4,8.3,13.9,NA,13.0696,13.2231,13.1132,NA,13.0068,NA,13.4918,13.2805,13.0405
2017-08-07 15:40:00,"20170807",11.961,77.9,8.2,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 15:50:00,"20170807",11.467,75,7.2,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 16:00:00,"20170807",12.479,72.4,7.6,13.5,NA,16.0141,15.6681,13.5518,NA,14.8239,14.8443,14.8716,15.0345,16.4212
2017-08-07 16:10:00,"20170807",11.684,78.8,8.1,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 16:20:00,"20170807",11.464,76.5,7.5,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 16:30:00,"20170807",11.341,77.6,7.6,13.9,NA,12.2548,12.0314,11.4211,NA,11.9412,NA,11.4212,11.7139,11.9131
2017-08-07 16:40:00,"20170807",10.973,77,7.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 16:50:00,"20170807",11.792,75.3,7.6,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 17:00:00,"20170807",12.174,75,7.9,10.7,NA,15.3252,15.292,14.8048,NA,14.6359,15.533,14.8716,14.596,14.2928
2017-08-07 17:10:00,"20170807",12.232,73.8,7.7,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 17:20:00,"20170807",11.092,75.3,6.9,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 17:30:00,"20170807",10.818,74.7,6.5,11.1,NA,11.001,11.153,11.4211,NA,11.0635,NA,11.0445,11.0244,11.0362
2017-08-07 17:40:00,"20170807",10.774,78.2,7.1,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 17:50:00,"20170807",10.918,79.4,7.5,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 18:00:00,"20170807",10.535,79.4,7.1,9.1,NA,10.6248,10.7765,10.6688,NA,10.4992,10.6472,10.5423,10.3349,10.5977
2017-08-07 18:10:00,"20170807",10.25,75.9,6.2,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 18:20:00,"20170807",10.137,76.2,6.1,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 18:30:00,"20170807",9.939,78.5,6.4,4.4,NA,9.5587,9.3957,9.5402,NA,9.4958,NA,9.5377,9.5198,9.5325
2017-08-07 18:40:00,"20170807",9.746,77.9,6.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 18:50:00,"20170807",9.609,79.6,6.3,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 19:00:00,"20170807",9.414,80.8,6.3,5.9,NA,9.1197,9.0818,8.9758,NA,8.994,8.9549,8.8469,8.7046,9.0939
2017-08-07 19:10:00,"20170807",9.202,82.3,6.3,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 19:20:00,"20170807",8.969,83.7,6.4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 19:30:00,"20170807",8.987,83.4,6.3,4.8,NA,8.806,8.9562,8.7249,NA,8.8685,NA,8.7213,8.5791,8.8433
2017-08-07 19:40:00,"20170807",8.998,84.3,6.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 19:50:00,"20170807",8.926,85.2,6.6,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 20:00:00,"20170807",8.763,88.7,7,0.4,NA,7.8022,7.9515,7.5958,NA,7.8647,7.701,7.7162,7.7638,7.9032
2017-08-07 20:10:00,"20170807",8.466,92.6,7.3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 20:20:00,"20170807",8.176,95.1,7.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 20:30:00,"20170807",7.55,96.6,7,1.6,NA,5.8567,6.6953,6.0272,NA,5.7309,NA,5.3279,5.5679,5.0822
2017-08-07 20:40:00,"20170807",7.215,95.4,6.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 20:50:00,"20170807",6.701,97.5,6.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 21:00:00,"20170807",6.075,95.7,5.4,2,NA,3.722,3.9301,3.014,NA,3.2192,3.7493,3.6929,3.1826,2.8872
2017-08-07 21:10:00,"20170807",5.761,100,5.8,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 21:20:00,"20170807",5.513,98.4,5.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 21:30:00,"20170807",4.88,100,4.9,3.2,NA,3.0939,3.1127,2.5744,NA,3.282,NA,3.63,3.5593,2.3227
2017-08-07 21:40:00,"20170807",4.838,100,4.8,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 21:50:00,"20170807",4.828,100,4.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 22:00:00,"20170807",4.264,99,4.1,2,NA,2.2773,2.9869,2.4488,NA,3.3448,3.0591,3.2526,3.3082,1.6326
2017-08-07 22:10:00,"20170807",3.985,100,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 22:20:00,"20170807",4.105,100,4.1,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 22:30:00,"20170807",4.158,100,4.2,2.4,NA,2.5914,1.729,2.1976,NA,2.4654,NA,2.1831,1.9267,1.8208
2017-08-07 22:40:00,"20170807",4.173,100,4.2,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 22:50:00,"20170807",4.237,100,4.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 23:00:00,"20170807",4.284,100,4.3,0,NA,1.649,2.1693,0.0617,NA,0.5804,0.9249,0.4208,0.6705,2.3854
2017-08-07 23:10:00,"20170807",3.896,96.3,3.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 23:20:00,"20170807",3.028,96.3,2.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 23:30:00,"20170807",2.489,99.6,2.4,0,NA,-0.4877,-0.0328,0.0617,NA,0.2662,NA,-0.5236,-0.2718,0.9425
2017-08-07 23:40:00,"20170807",2.318,100,2.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-07 23:50:00,"20170807",2.211,100,2.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 00:00:00,"20170808",2.107,100,2.1,0,NA,0.7065,0.4077,0.1874,NA,-0.1109,-0.2053,0.2949,0.1051,1.1307
2017-08-08 00:10:00,"20170808",2.133,100,2.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 00:20:00,"20170808",2.37,100,2.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 00:30:00,"20170808",2.668,100,2.7,0,NA,3.0939,3.0498,3.014,NA,2.7795,NA,2.6235,2.5547,3.0754
2017-08-08 00:40:00,"20170808",3.648,100,3.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 00:50:00,"20170808",4.669,100,4.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 01:00:00,"20170808",5.229,100,5.2,0,NA,5.6684,5.6272,4.5208,NA,4.2241,3.8121,3.9445,3.8104,5.6465
2017-08-08 01:10:00,"20170808",5.6,100,5.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 01:20:00,"20170808",5.674,100,5.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 01:30:00,"20170808",5.81,100,5.8,1.6,NA,5.6684,5.69,5.4624,NA,4.538,NA,3.8816,3.936,5.8346
2017-08-08 01:40:00,"20170808",5.878,100,5.9,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 01:50:00,"20170808",5.952,100,6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 02:00:00,"20170808",6.104,100,6.1,1.6,NA,5.5429,5.6272,5.5251,NA,5.5426,5.5687,5.5165,5.6306,5.96
2017-08-08 02:10:00,"20170808",6.123,99.6,6.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 02:20:00,"20170808",6.071,99,5.9,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 02:30:00,"20170808",6.018,99,5.9,0,NA,4.9151,4.8101,4.5208,NA,4.7892,NA,4.1332,4.2499,5.1449
2017-08-08 02:40:00,"20170808",5.91,99,5.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 02:50:00,"20170808",5.594,99,5.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 03:00:00,"20170808",5.42,100,5.4,1.2,NA,5.229,5.0615,4.9602,NA,4.9776,4.9414,4.8249,4.8775,5.1449
2017-08-08 03:10:00,"20170808",5.479,100,5.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 03:20:00,"20170808",5.434,100,5.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 03:30:00,"20170808",5.266,99,5.1,0,NA,3.8476,3.9301,3.328,NA,3.6589,NA,3.1268,3.4337,3.828
2017-08-08 03:40:00,"20170808",5.008,98.7,4.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 03:50:00,"20170808",4.71,99.6,4.7,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 04:00:00,"20170808",4.465,99.6,4.4,0.8,NA,2.3401,2.4209,2.7628,NA,3.5333,3.6238,3.3155,3.1198,2.95
2017-08-08 04:10:00,"20170808",4.377,100,4.4,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 04:20:00,"20170808",3.948,97.5,3.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 04:30:00,"20170808",3.485,100,3.5,0,NA,1.3977,2.1064,2.2604,NA,1.3974,NA,1.6797,2.0523,1.7581
2017-08-08 04:40:00,"20170808",3.411,100,3.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 04:50:00,"20170808",3.436,100,3.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 05:00:00,"20170808",3.606,100,3.6,0,NA,3.0939,3.4271,3.7675,NA,3.5333,3.6238,3.7558,4.1243,3.6399
2017-08-08 05:10:00,"20170808",3.782,100,3.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 05:20:00,"20170808",4.25,100,4.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 05:30:00,"20170808",4.221,100,4.2,0,NA,2.6542,2.7353,2.5116,NA,3.282,NA,3.1897,3.2454,3.2008
2017-08-08 05:40:00,"20170808",4.048,100,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 05:50:00,"20170808",4.051,100,4.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 06:00:00,"20170808",4.084,100,4.1,0,NA,3.5336,3.3642,3.3907,NA,3.0308,2.8708,2.6235,2.3663,3.5772
2017-08-08 06:10:00,"20170808",4.295,100,4.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 06:20:00,"20170808",4.506,100,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 06:30:00,"20170808",4.509,100,4.5,0,NA,4.4127,4.4958,4.4581,NA,4.2241,NA,3.9445,3.8732,4.3924
2017-08-08 06:40:00,"20170808",4.426,100,4.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 06:50:00,"20170808",4.484,100,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 07:00:00,"20170808",4.658,100,4.7,0,NA,5.1662,4.9987,5.0858,NA,4.852,4.816,4.6992,4.752,5.1449
2017-08-08 07:10:00,"20170808",4.828,100,4.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 07:20:00,"20170808",4.933,100,4.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 07:30:00,"20170808",4.839,100,4.8,0,NA,5.0406,5.1244,5.0858,NA,5.1031,NA,4.9507,4.9403,4.9568
2017-08-08 07:40:00,"20170808",4.775,100,4.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 07:50:00,"20170808",4.747,100,4.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 08:00:00,"20170808",4.767,100,4.8,0,NA,4.9778,5.0615,5.0858,NA,5.0403,4.9414,4.8878,4.8775,4.9568
2017-08-08 08:10:00,"20170808",4.847,100,4.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 08:20:00,"20170808",4.994,100,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 08:30:00,"20170808",5.207,100,5.2,0,NA,5.794,5.8157,5.7762,NA,5.8565,NA,5.768,5.8189,5.7092
2017-08-08 08:40:00,"20170808",5.42,100,5.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 08:50:00,"20170808",5.533,100,5.5,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 09:00:00,"20170808",6.172,100,6.2,0.4,NA,7.4257,7.5747,7.0939,NA,6.8607,6.9486,6.8365,6.5718,7.2138
2017-08-08 09:10:00,"20170808",6.586,100,6.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 09:20:00,"20170808",6.893,100,6.9,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 09:30:00,"20170808",6.973,100,7,2,NA,7.4885,7.2607,7.3449,NA,7.3,NA,7.402,7.2619,7.4645
2017-08-08 09:40:00,"20170808",6.909,100,6.9,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 09:50:00,"20170808",7.079,100,7.1,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 10:00:00,"20170808",7.298,100,7.3,3.2,NA,7.9905,7.6375,8.0349,NA,8.2412,8.0772,8.0931,8.9554,7.9659
2017-08-08 10:10:00,"20170808",7.963,99.3,7.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 10:20:00,"20170808",8.127,97.5,7.8,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 10:30:00,"20170808",8.389,96.9,7.9,4.4,NA,8.6178,8.9562,9.1639,NA,8.9312,NA,8.7841,8.8927,9.0313
2017-08-08 10:40:00,"20170808",8.632,93.2,7.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 10:50:00,"20170808",8.85,93.8,7.9,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-08 11:00:00,"20170808",9.31,93.5,8.3,4,NA,9.9977,9.7096,10.1672,NA,9.6212,10.1459,9.6005,9.5198,10.4724
